機構代碼,機構名稱,權屬別,型態別,縣市區名,電話,地址,診療科別,1語言治療師,2牙體技術師,3聽力師,4牙體技術士,5驗光師,6驗光生,A醫師,B中醫師,C牙醫師,D藥師,E藥劑生,F護理師,G護士,H助產士,I助產師,J醫事檢驗師,K醫事檢驗生,L鑲牙生,M中藥員,N齒模員,P接骨員,Q物理治療師,R職能治療師,S醫事放射師,T醫事放射士,U物理治療生,W職能治療生,V呼吸治療師,X諮商心理師,Y臨床心理師,Z營養師
3544010347,高植澎診所,私立西醫診所,西醫專科診所,澎湖縣馬公市,06_9950655,澎湖縣馬公市鎖港里405號,家庭醫學科_,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543181105,長領診所,私立西醫診所,西醫診所,屏東縣崁頂鄉,8.8631083,屏東縣崁頂鄉大庭路19之3號,家庭醫學科_,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543190088,重明眼科診所,私立西醫診所,西醫專科診所,屏東縣林邊鄉,8.8755957,屏東縣林邊鄉中林村中山路１３２號,眼科_,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543190104,許漢明診所,私立西醫診所,西醫診所,屏東縣林邊鄉,08_8756866,屏東縣林邊鄉中山路226號,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543190122,陳永惠診所,私立西醫診所,西醫醫務室,屏東縣林邊鄉,08_8752078,屏東縣林邊鄉永樂村美華路３５－１號,,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543190177,邱診所,私立西醫診所,西醫診所,屏東縣林邊鄉,08_8758438,屏東縣林邊鄉永樂村中山路234之1號,家庭醫學科_,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543190186,鄭耳鼻喉科診所,私立西醫診所,西醫專科診所,屏東縣林邊鄉,08_8751900,屏東縣林邊鄉永樂村中山路１８４號,耳鼻喉科_,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543190195,欣生診所,私立西醫診所,西醫醫務室,屏東縣林邊鄉,08_8750747,屏東縣林邊鄉中林村中山路１０６－２號,,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543200098,蔡診所,私立西醫診所,西醫醫務室,屏東縣南州鄉,08_8645921,屏東縣南州鄉溪洲村人和路196號,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543201120,慈仁診所,私立西醫診所,西醫醫務室,屏東縣南州鄉,937679879,屏東縣南州鄉七塊路145號,,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543210067,林子銘診所,私立西醫診所,西醫醫務室,屏東縣佳冬鄉,08_8668615,屏東縣佳冬鄉石光村中山路１５４－４號,,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543211082,佳和診所,私立西醫診所,西醫診所,屏東縣佳冬鄉,8.8660445,屏東縣佳冬鄉佳和路98之1號,,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543221140,致博診所,私立西醫診所,西醫醫務室,屏東縣琉球鄉,08-8614780____08-8612739,屏東縣琉球鄉中正路170號之7,,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543221159,吳勇慶家醫科診所,私立西醫診所,西醫專科診所,屏東縣琉球鄉,08-8614722,屏東縣琉球鄉中山路75-3_75-5號,家庭醫學科_,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543130171,博仁診所,私立西醫診所,西醫醫務室,屏東縣內埔鄉,08_7797999,屏東縣內埔鄉東寧村南寧路１３７號,,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543130242,聲儒診所,私立西醫診所,西醫醫務室,屏東縣內埔鄉,08_7780269,屏東縣內埔鄉廣濟路４０號,,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543130279,慈明眼科診所,私立西醫診所,西醫診所,屏東縣內埔鄉,08_7785876,屏東縣內埔鄉東寧村南寧路175號,眼科_,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543130359,新北勢診所,私立西醫診所,西醫醫務室,屏東縣內埔鄉,08_7782182,屏東縣內埔鄉振豐村新東路３６３號,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543130386,李宗仁診所,私立西醫診所,西醫醫務室,屏東縣內埔鄉,08_7786505,屏東縣內埔鄉內田村廣濟路５１號,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543130420,蕭文熙診所,私立西醫診所,西醫醫務室,屏東縣內埔鄉,08_7692999,屏東縣內埔鄉內田村廣濟路１４９號,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543131525,中山診所,私立西醫診所,西醫醫務室,屏東縣內埔鄉,08-7709798,屏東縣內埔鄉中林路36號,耳鼻喉科_,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543131552,大同耳鼻喉科診所,私立西醫診所,西醫診所,屏東縣內埔鄉,8.7693199,屏東縣內埔鄉學人路691號,耳鼻喉科_,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543160071,紀內科小兒科診所,私立西醫診所,西醫專科診所,屏東縣枋寮鄉,08_8713359,屏東縣枋寮鄉中華路４１２號,內科_兒科_,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543160179,楊榮總診所,私立西醫診所,西醫醫務室,屏東縣枋寮鄉,08_8782666,屏東縣枋寮鄉安樂村中山路１５７號,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543160204,新光眼科診所,私立西醫診所,西醫專科診所,屏東縣枋寮鄉,08_8783366,屏東縣枋寮鄉枋寮村中山路２４８之３號,眼科_,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543170059,俊皓診所,私立西醫診所,西醫醫務室,屏東縣新園鄉,08_8350201,屏東縣新園鄉中洲村仁愛路３７號,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543170095,趙致成診所,私立西醫診所,西醫醫務室,屏東縣新園鄉,08-_8681236,屏東縣新園鄉仙吉村仙吉路211號1樓,,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543090038,溫富全診所,私立西醫診所,西醫醫務室,屏東縣里港鄉,08_7752283,屏東縣里港鄉春林村永春路６７號,,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543090127,徐秉瑋眼科診所,私立西醫診所,西醫專科診所,屏東縣里港鄉,08_7759076,屏東縣里港鄉里港路２５號,眼科_,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543091151,黃柏韶診所,私立西醫診所,西醫醫務室,屏東縣里港鄉,08-7720801,屏東縣里港鄉里港路29號,,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543091204,紀宏彬耳鼻喉科診所,私立西醫診所,西醫專科診所,屏東縣里港鄉,08-7721658,屏東縣里港鄉里港路37號,耳鼻喉科_,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543100057,長生診所,私立西醫診所,西醫醫務室,屏東縣鹽埔鄉,08_7935915,屏東縣鹽埔鄉鹽中村勝利路45-9號,,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543101134,台新診所,私立西醫診所,西醫醫務室,屏東縣鹽埔鄉,08-7930576,屏東縣鹽埔鄉新二村維新路52-6號,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543101143,仁新診所,私立西醫診所,西醫醫務室,屏東縣鹽埔鄉,08-7930621,屏東縣鹽埔鄉維新路新圍村維新路125號,,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543101152,和生診所,私立西醫診所,西醫醫務室,屏東縣鹽埔鄉,08.7938202_//_0930010772,屏東縣鹽埔鄉維新路七十_二_之二_號,,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543110099,啟賢診所,私立西醫診所,西醫醫務室,屏東縣高樹鄉,08_7965611,屏東縣高樹鄉長榮村興中路239號,,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543110142,佑昌診所,私立西醫診所,西醫醫務室,屏東縣高樹鄉,08_7960245,屏東縣高樹鄉高樹村南興路７４－２號,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543110188,杏元診所,私立西醫診所,西醫醫務室,屏東縣高樹鄉,08_7967788,屏東縣高樹鄉高樹村南興路58-1號,,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543110197,仁山診所,私立西醫診所,西醫專科診所,屏東縣高樹鄉,08_7965597,屏東縣高樹鄉南興路143之5號,家庭醫學科_,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543110204,佑安診所,私立西醫診所,西醫診所,屏東縣高樹鄉,08_7966406,屏東縣高樹鄉高樹村南興路117及119號一樓,,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543110222,寶生診所,私立西醫診所,西醫醫務室,屏東縣高樹鄉,08_7960099,屏東縣高樹鄉高樹村南興路143-8號,,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543120095,寶芝林診所,私立西醫診所,西醫醫務室,屏東縣萬巒鄉,08_7834239,屏東縣萬巒鄉佳興路３８號,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543121190,賴家醫科診所,私立西醫診所,西醫專科診所,屏東縣萬巒鄉,08-7814069,屏東縣萬巒鄉褒忠路126號,家庭醫學科_,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543130037,曹仁診所,私立西醫診所,西醫醫務室,屏東縣內埔鄉,08_7791605,屏東縣內埔鄉壽比路２２１號,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543130126,瑞富診所,私立西醫診所,西醫醫務室,屏東縣內埔鄉,08_7792486,屏東縣內埔鄉內田村廣濟路１８５號,家庭醫學科_,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543040136,簡武正診所,私立西醫診所,西醫醫務室,屏東縣恆春鎮,08_8896157,屏東縣恆春鎮中正路２４０號,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543041231,恆明眼科診所,私立西醫診所,西醫診所,屏東縣恆春鎮,88880068,屏東縣恆春鎮中正路95號1F,眼科_,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543050098,慈惠內科診所,私立西醫診所,西醫專科診所,屏東縣萬丹鄉,08_7762209,屏東縣萬丹鄉萬全村萬榮街８３號１Ｆ,內科_,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543050105,陳宗仁診所,私立西醫診所,西醫醫務室,屏東縣萬丹鄉,08_7770066,屏東縣萬丹鄉萬丹路一段440號,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543050150,李診所,私立西醫診所,西醫醫務室,屏東縣萬丹鄉,08_7776353,屏東縣萬丹鄉萬全村大憲街323號1樓、2樓,,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543050249,鴻基診所,私立西醫診所,西醫醫務室,屏東縣萬丹鄉,08_7072731,屏東縣萬丹鄉社皮村大昌路543號,,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543051291,宏銘診所,私立西醫診所,西醫醫務室,屏東縣萬丹鄉,08-7777289,屏東縣萬丹鄉新庄村萬新路575號,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543051308,天醫診所,私立西醫診所,西醫醫務室,屏東縣萬丹鄉,08-7771830,屏東縣萬丹鄉萬丹路一段40號,,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543051335,萬丹社區診所,私立西醫診所,西醫醫務室,屏東縣萬丹鄉,08-7773003,屏東縣萬丹鄉萬丹路一段103號,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543051344,慈愛診所,私立西醫診所,西醫專科診所,屏東縣萬丹鄉,08-7764028,屏東縣萬丹鄉萬壽路二段271號,家庭醫學科_兒科_,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543051362,張家瑜診所,私立西醫診所,西醫醫務室,屏東縣萬丹鄉,08-7070342,屏東縣萬丹鄉社皮路三段228號,家庭醫學科_,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543060110,和合診所,私立西醫診所,西醫醫務室,屏東縣長治鄉,08_7381258,屏東縣長治鄉新潭村長興路１３２號,,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543060129,世昌診所,私立西醫診所,西醫醫務室,屏東縣長治鄉,08_7238648,屏東縣長治鄉潭頭村（路）２５１號,,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543061162,瑞光診所,私立西醫診所,西醫診所,屏東縣長治鄉,926160848,屏東縣長治鄉瑞光路一段729號,,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543080087,方晨瑋診所,私立西醫診所,西醫醫務室,屏東縣九如鄉,08_7393914,屏東縣九如鄉九如路2段35號1樓,,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543080096,王天診所,私立西醫診所,西醫醫務室,屏東縣九如鄉,08_7395256,屏東縣九如鄉九清村九里路５號,,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543080103,愛林診所,私立西醫診所,西醫醫務室,屏東縣九如鄉,08_7395758,屏東縣九如鄉九清村維新街12號,,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543081128,周長興診所,私立西醫診所,西醫醫務室,屏東縣九如鄉,08-7395217,屏東縣九如鄉東寧路182號,家庭醫學科_,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543021800,張耳鼻喉科診所,私立西醫診所,西醫醫務室,屏東縣潮州鎮,08-7882248,屏東縣潮州鎮新生路33號,耳鼻喉科_,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543021819,嘉德骨外科診所,私立西醫診所,西醫專科診所,屏東縣潮州鎮,08-7883160,屏東縣潮州鎮介壽路80號,外科_骨科_,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3543021837,立安診所,私立西醫診所,西醫專科診所,屏東縣潮州鎮,08-7898711,屏東縣潮州鎮長興路2之7號,內科_,0,0,0,0,0,0,5,0,0,1,0,21,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543021846,人晟診所,私立西醫診所,西醫專科診所,屏東縣潮州鎮,08-7801388,屏東縣潮州鎮中山路179號,內科_,0,0,0,0,0,0,2,0,0,1,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543021855,精華大學眼科診所,私立西醫診所,西醫專科診所,屏東縣潮州鎮,08-7899199,屏東縣潮州鎮朝昇路308號,眼科_,0,0,0,0,0,0,2,0,0,1,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543021882,鄭天松診所,私立西醫診所,西醫診所,屏東縣潮州鎮,8.7898082,屏東縣潮州鎮愛國路2號,外科_,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543021891,上好診所,私立西醫診所,西醫醫務室,屏東縣潮州鎮,08-7861900,屏東縣潮州鎮四維路246號,內科_,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543021908,家揚皮膚科診所,私立西醫診所,西醫專科診所,屏東縣潮州鎮,8.7861665,屏東縣潮州鎮中山路185-1號,兒科_皮膚科_,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543021935,陳明壽家醫科診所,私立西醫診所,西醫專科診所,屏東縣潮州鎮,08-7899161,屏東縣潮州鎮長春路3號,家庭醫學科_,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543021980,何志香復健科診所,私立西醫診所,西醫專科診所,屏東縣潮州鎮,8.7886201,屏東縣潮州鎮公園路42.46.48號,復健科_,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
3542060714,親親家庭診所,私立西醫診所,西醫醫務室,高雄市大寮區,07_7013483,高雄市大寮區鳳屏一路536號1-2樓、538號1樓,,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542060769,大順診所,私立西醫診所,西醫醫務室,高雄市大寮區,07_7038417,高雄市大寮區鳳屏一路５６２號,,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542060830,健聖診所,私立西醫診所,西醫專科診所,高雄市大寮區,07_7861303,高雄市大寮區中正路２號,內科_,0,0,0,0,0,0,2,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542061917,鳳信診所,私立西醫診所,西醫醫務室,高雄市大寮區,7036751,高雄市大寮區鳳屏一路578號1-2樓,,0,0,0,0,0,0,2,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542061944,張文豪診所,私立西醫診所,西醫診所,高雄市大寮區,7816276,高雄市大寮區會社里力行路1-12號1樓,內科_,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542061953,張桐榮診所,私立西醫診所,西醫醫務室,高雄市大寮區,07-7825382,高雄市大寮區鳳林三路573、575號,,0,0,0,0,0,0,3,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542062030,陳骨外科診所,私立西醫診所,西醫專科診所,高雄市大寮區,07-7810240,高雄市大寮區鳳林四路220號,外科_骨科_,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
3542062058,實美皮膚科診所,私立西醫診所,西醫醫務室,高雄市大寮區,7817578,高雄市大寮區鳳林四路170之8號,皮膚科_,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542062067,同喬眼科診所,私立西醫診所,西醫專科診所,高雄市大寮區,7027899,高雄市大寮區鳳屏一路507號,婦產科_眼科_,0,0,0,0,1,0,4,0,0,2,0,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542062085,趙眼科診所,私立西醫診所,西醫專科診所,高雄市大寮區,7268576,高雄市大寮區鳳林四路280號,眼科_,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542062094,大統內兒科診所,私立西醫診所,西醫專科診所,高雄市大寮區,77836127,高雄市大寮區鳳林四路五十六號,內科_兒科_,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542062147,嘉德耳鼻喉科診所,私立西醫診所,西醫專科診所,高雄市大寮區,07-7022626,高雄市大寮區鳳屏一路441.443號1樓,家庭醫學科_耳鼻喉科_,0,0,0,0,0,0,3,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542062156,圓明診所,私立西醫診所,西醫醫務室,高雄市大寮區,07-6433298,高雄市大寮區鳳林一路147號,,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542062192,大發診所,私立西醫診所,西醫醫務室,高雄市大寮區,07-7882078,高雄市大寮區潮寮里潮龍路202號1樓,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542050558,廣仁診所,私立西醫診所,西醫醫務室,高雄市林園區,07_6434576,高雄市林園區東林西路２０８號,,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542050638,梅振英耳鼻喉科診所,私立西醫診所,西醫專科診所,高雄市林園區,07_6438553,高雄市林園區林園北路２２６號,耳鼻喉科_,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543014001,大武診所,私立西醫診所,西醫診所,屏東縣屏東市,08-7539100,屏東縣屏東市大武路23號,內科_,0,0,0,0,0,0,2,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543014010,劉耳鼻喉科診所,私立西醫診所,西醫診所,屏東縣屏東市,08-7377940,屏東縣屏東市自由路412號,耳鼻喉科_,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543020090,莊眼科診所,私立西醫診所,西醫專科診所,屏東縣潮州鎮,08_7889696,屏東縣潮州鎮光春路127-4號1.2.3.樓,眼科_,0,0,0,0,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543020134,李和平耳鼻喉科診所,私立西醫診所,西醫專科診所,屏東縣潮州鎮,08_7884645,屏東縣潮州鎮新生路99號,耳鼻喉科_,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543020189,東源內科小兒科診所,私立西醫診所,西醫專科診所,屏東縣潮州鎮,08_7884270,屏東縣潮州鎮新生里（路）１０３號,內科_兒科_,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543020278,宏仁內科神經科精神科診所,私立西醫診所,西醫專科診所,屏東縣潮州鎮,08_7882121,屏東縣潮州鎮育英路９５號,內科_神經科_精神科_,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543020401,陳南元眼科診所,私立西醫診所,西醫專科診所,屏東縣潮州鎮,08_7889699,屏東縣潮州鎮永坤路１１６號,眼科_,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543020429,簡瑞徵耳鼻喉科診所,私立西醫診所,西醫專科診所,屏東縣潮州鎮,08_7882358,屏東縣潮州鎮四維路１１５號,耳鼻喉科_,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543020438,黃志忠診所,私立西醫診所,西醫專科診所,屏東縣潮州鎮,08_7884486,屏東縣潮州鎮中山路３３號,家庭醫學科_,0,0,0,0,0,0,3,0,0,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543020483,天祥眼科診所,私立西醫診所,西醫專科診所,屏東縣潮州鎮,08_7880272,屏東縣潮州鎮永春里長春路３２號,泌尿科_眼科_,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543020509,大華診所,私立西醫診所,西醫診所,屏東縣潮州鎮,08_7801002,屏東縣潮州鎮興隆路１０８號,,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543020518,一全診所,私立西醫診所,西醫診所,屏東縣潮州鎮,08_7801917,屏東縣潮州鎮永春里五福路18-2號,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543020545,何仁村診所,私立西醫診所,西醫醫務室,屏東縣潮州鎮,08_7805319,屏東縣潮州鎮永坤路１１８號,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543020581,九星診所,私立西醫診所,西醫醫務室,屏東縣潮州鎮,8.7880782,屏東縣潮州鎮五福路８號,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
